Date,Location,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,RainToday,RainTomorrow,ColourOfBoats,AverageTemp
15/9/2016,Tuas,0,3.2,-7.2,WSW,41,ENE,W,6,19,59,56,mED,Med,1,7,No,Yes,white,26.5
15/9/2016,Woodlands,0,5.6,9.7,N,31,NNW,NW,13,20,59,44,MEd,MED,2,3,No,No,blue,35.1
15/9/2016,Sentosa,2,3.2,1,WSW,37,NW,WSW,11,7,79,98,lOW,mED,6,7,,Yes,white,26.6
15/9/2016,Changi,0,5.6,1.3,WSW,30,W,NNW,4,6,77,64,mEd,meD,7,6,No,Yes,grey,32.3
16/9/2016,Tuas,5.8,3,10.2,SSE,33,SSE,SSW,20,9,60,45,MeD,HIGH,1,4,,No,blue,26.9
16/9/2016,Woodlands,0,6.6,6.2,NE,43,NNE,NNW,9,20,69,57,mEd,MEd,5,7,No,Yes,grey,35.2
16/9/2016,Changi,3,3.4,10.2,W,37,WSW,W,7,13,64,52,meD,Med,1,1,Yes,No,grey,31.4
16/9/2016,Sentosa,13.4,1.2,3.7,NW,33,WSW,NNW,9,9,63,48,MEd,mED,7,7,Yes,No,blue,26.9
17/9/2016,Tuas,0,3.6,9.4,ENE,24,NE,NNW,17,6,56,41,HIGH,hIGh,2,6,No,No,white,26.6
17/9/2016,Sentosa,0,3.6,9.9,N,43,N,N,20,22,60,50,MEd,mED,7,4,,No,white,28.5
17/9/2016,Changi,0.2,5.8,10.1,ENE,24,W,NE,6,9,61,61,HIGh,MEd,1,2,,Yes,blue,30.5
17/9/2016,Woodlands,7.2,7.6,9.5,NE,41,E,NE,20,26,73,48,mEd,mEd,1,6,Yes,Yes,red,35.1
18/9/2016,Sentosa,0.4,5.4,0.2,N,33,WSW,S,7,11,79,74,mEd,MED,8,8,No,No,blue,26.6
18/9/2016,Woodlands,7.2,6.4,0.5,ENE,54,,SE,0,11,86,89,mED,med,7,7,,Yes,white,34.6
18/9/2016,Tuas,0,3,2.7,SW,54,NNE,W,11,19,62,68,med,MED,5,8,No,Yes,grey,26.5
18/9/2016,Tuas,0,3,2.7,SW,54,NNE,W,11,19,62,68,med,MED,5,8,No,Yes,grey,26.5
18/9/2016,Changi,3,6,0,NE,24,,NNE,0,7,86,83,mED,meD,7,7,Yes,Yes,blue,31
19/9/2016,Tuas,13.8,3.8,-9.3,SSW,61,S,SW,13,15,65,63,meD,mED,7,6,Yes,No,blue,26.2
19/9/2016,Sentosa,0.2,1.6,7.7,S,26,W,S,9,6,69,48,mEd,mED,3,6,No,No,white,27
19/9/2016,Changi,3.4,6.9,1.1,W,37,WNW,WNW,17,13,58,47,mED,MEd,7,6,,No,white,30.8
19/9/2016,Woodlands,33.4,4.4,1.7,SW,30,ESE,S,17,9,90,76,med,lOW,7,7,,No,grey,34.2
20/9/2016,Woodlands,0.6,3,9.3,NNW,30,NNE,N,9,20,76,52,MeD,mED,3,3,No,No,red,34.9
20/9/2016,Sentosa,0,2.6,10,NNW,48,N,N,20,22,51,45,mEd,MED,1,5,No,Yes,blue,27.7
20/9/2016,Changi,0,5.2,-8.6,NE,19,S,NE,4,9,41,36,meD,med,4,7,,No,blue,30.3
20/9/2016,Tuas,0,2.6,10.4,NW,22,NE,WNW,7,9,58,44,HiGH,hIGH,5,1,No,No,white,27.3
20/9/2016,Sentosa,0,2.6,10,NNW,48,N,N,20,22,51,45,mEd,MED,1,5,No,Yes,blue,27.7
20/9/2016,Woodlands,0.6,3,9.3,NNW,30,NNE,N,9,20,76,52,MeD,mED,3,3,No,No,red,34.9
21/9/2016,Sentosa,1.2,5.2,2,SSW,35,WSW,SSW,4,11,95,79,lOw,Med,7,7,Yes,Yes,grey,27.3
21/9/2016,Sentosa,1.2,5.2,2,SSW,35,WSW,SSW,4,11,95,79,lOw,Med,7,7,Yes,Yes,grey,27.3
21/9/2016,Woodlands,0,5.8,10.6,ENE,33,W,N,4,19,69,60,mED,mED,3,3,,No,red,35.4
21/9/2016,Changi,0.6,4.4,0.1,WSW,20,,,0,0,84,79,med,mED,8,7,No,Yes,grey,30.5
21/9/2016,Changi,0.6,4.4,0.1,WSW,20,,,0,0,84,79,med,mED,8,7,No,Yes,grey,30.5
21/9/2016,Tuas,0,2.2,10.9,WSW,22,NNE,NW,7,9,66,34,meD,Med,0,1,No,No,blue,27.8
22/9/2016,Woodlands,0,6.8,9.3,NNE,39,ENE,N,20,22,70,41,mEd,mED,5,2,,No,red,35.9
22/9/2016,Changi,4.6,2.7,11.6,W,39,W,W,11,20,49,35,MED,meD,1,3,Yes,No,white,30.7
22/9/2016,Tuas,0,4,-3.6,SW,35,NNE,SW,7,17,74,74,MeD,med,7,7,No,Yes,white,27.3
22/9/2016,Sentosa,1.2,2.2,0.2,EW,44,W,S,13,15,87,66,meD,mEd,7,7,,No,red,26.5
23/9/2016,Sentosa,0.6,1.6,5.9,S,20,ESE,SW,7,9,72,65,MEd,med,7,2,No,No,white,27.3
23/9/2016,Woodlands,0,5,4.7,NE,33,ENE,NE,17,11,68,63,Med,LoW,7,7,,Yes,grey,35.2
23/9/2016,Changi,0,7.6,11.4,NW,31,WSW,W,15,11,43,35,MEd,MeD,0,1,No,No,blue,30.5
23/9/2016,Tuas,10.2,1.4,7.8,WSW,48,SW,SSW,15,20,61,55,MeD,mEd,7,6,Yes,Yes,grey,27.2
24/9/2016,Sentosa,0,3.4,7.9,N,54,N,N,19,28,66,43,LoW,LOW,5,7,No,Yes,grey,28.3
24/9/2016,Woodlands,8.6,5.2,10.6,N,31,E,NNW,11,17,68,55,MeD,LoW,4,2,Yes,No,blue,35.1
24/9/2016,Tuas,1.2,3,7.1,NW,30,NE,WNW,6,15,71,49,MEd,MeD,7,5,Yes,Yes,blue,26.7
24/9/2016,Changi,0,5.8,11.3,ENE,20,WSW,ENE,7,13,52,41,MED,MeD,1,1,No,No,blue,30.2
25/9/2016,Woodlands,0,8,9.3,WNW,37,SSW,WNW,7,30,74,50,low,loW,3,4,No,No,grey,35.7
25/9/2016,Changi,0,5.8,8.6,WNW,37,W,WSW,2,13,70,42,LoW,low,6,5,,No,white,31.5
25/9/2016,Tuas,15.6,2.4,8,SW,35,SSE,SW,15,17,82,49,med,meD,6,2,Yes,No,white,27.2
25/9/2016,Sentosa,5.8,4.4,8.4,SSW,31,W,S,13,9,63,60,mED,MED,2,7,Yes,No,blue,26.8
26/9/2016,Tuas,0,3,4,W,31,NNE,W,11,15,67,62,MED,MED,5,8,No,Yes,red,26.5
26/9/2016,Woodlands,0,7.2,8,N,33,NNE,N,7,17,68,59,MEd,Low,6,6,No,No,red,35.8
26/9/2016,Changi,0,7.4,11.3,W,24,WSW,NE,9,4,46,36,Med,MED,1,2,No,No,blue,31.5
26/9/2016,Sentosa,0.6,4,5.1,NNW,31,NW,W,11,13,64,52,meD,meD,4,6,No,Yes,red,27
26/9/2016,Changi,0,7.4,11.3,W,24,WSW,NE,9,4,46,36,Med,MED,1,2,No,No,blue,31.5
27/9/2016,Changi,0,6.8,7.9,WNW,24,WSW,WSW,6,7,45,23,MED,MeD,6,3,,No,white,31.4
27/9/2016,Sentosa,12.6,3.4,8.1,WSW,33,WNW,SSW,11,11,69,76,MeD,MEd,2,6,Yes,Yes,red,26.3
27/9/2016,Woodlands,0,6.8,9.9,WNW,35,NNW,NW,13,22,67,55,Med,meD,3,6,No,No,red,35.7
27/9/2016,Tuas,3.6,2.8,5.9,SW,70,WNW,WSW,15,20,62,68,med,MeD,4,7,Yes,Yes,blue,28.7
28/9/2016,Changi,0,6,10.6,ENE,28,SW,ENE,4,11,36,38,MEd,mEd,0,3,No,No,white,30.1
28/9/2016,Woodlands,0,7.4,10.4,N,30,NNE,WNW,11,17,75,39,MED,MeD,5,3,No,No,grey,35.8
28/9/2016,Sentosa,2.2,2.4,7.8,NNE,43,N,NNE,17,24,68,47,Med,lOw,1,7,Yes,Yes,red,27.5
28/9/2016,Tuas,5.4,3,11.1,SSE,31,S,SW,15,17,55,49,HIGH,High,1,3,Yes,No,white,26.3
28/9/2016,Changi,0,6,10.6,ENE,28,SW,ENE,4,11,36,38,MEd,mEd,0,3,No,No,white,30.1
29/9/2016,Woodlands,0,7.4,9.5,SSW,69,SW,W,13,26,71,55,LOW,loW,5,7,,Yes,blue,35.7
29/9/2016,Sentosa,1.8,5.6,5.4,N,48,NNW,N,17,20,74,43,LoW,loW,7,7,Yes,Yes,white,28.1
29/9/2016,Tuas,0,5,11.3,NE,28,ENE,SW,15,11,54,46,HIgH,MEd,0,0,No,No,white,26.5
29/9/2016,Changi,0,7.4,0.6,NNW,35,N,NNW,4,9,57,48,LOw,LoW,7,8,No,Yes,white,31.3
30/9/2016,Changi,5.8,5,11.3,W,44,WNW,W,13,20,36,20,LoW,LOW,1,0,Yes,No,red,31.3
30/9/2016,Woodlands,3.6,6.6,5.7,E,44,W,NW,7,22,78,57,low,med,7,6,,Yes,blue,35.4
30/9/2016,Tuas,0,3.2,5.2,NNW,39,W,W,7,19,63,63,lOw,lOw,6,3,No,Yes,white,27.2
30/9/2016,Sentosa,2,4.4,5.6,NNW,24,NNW,SSW,13,9,68,53,Low,LoW,7,6,Yes,Yes,grey,27.2
1/10/2016,Changi,0.2,10.2,11.8,W,37,WSW,W,15,15,30,21,Med,meD,0,0,,No,blue,31.1
1/10/2016,Tuas,4.6,1,7,WSW,70,WSW,WSW,28,30,63,64,loW,LOW,4,3,Yes,Yes,red,28
1/10/2016,Sentosa,1.6,2.6,4.9,NW,37,NW,WSW,11,13,91,52,LoW,LoW,7,7,Yes,No,blue,28.3
1/10/2016,Woodlands,9.8,3,10.7,NW,35,NNW,WNW,9,24,71,52,MeD,Med,6,3,Yes,No,red,35.1
2/10/2016,Tuas,2.8,5.2,8.4,SW,46,WSW,SW,19,19,58,54,Med,MeD,6,6,Yes,No,blue,27.6
2/10/2016,Sentosa,0,7.2,6.9,NNE,69,NNE,N,15,37,56,33,LOW,loW,6,1,No,Yes,white,29.8
2/10/2016,Woodlands,0,7.6,10.8,WNW,35,W,WNW,11,26,70,57,MeD,low,4,6,No,No,white,35.4
2/10/2016,Changi,0,9.2,11.6,ENE,26,WSW,ENE,4,15,36,34,med,meD,0,7,No,No,grey,30.6
3/10/2016,Tuas,0,4,1.8,W,31,W,W,11,13,70,80,mEd,higH,8,7,,No,red,27.7
3/10/2016,Woodlands,0,9.2,7.8,NE,41,S,N,11,11,77,83,mED,mED,5,5,,Yes,white,35.7
3/10/2016,Sentosa,9.2,6.4,9.6,NNW,56,NNW,NNW,19,30,62,48,LoW,LoW,6,7,Yes,Yes,red,27.5
3/10/2016,Changi,0,5.8,1,WNW,76,N,NE,2,6,56,87,Low,lOw,7,8,No,Yes,blue,32.1
4/10/2016,Woodlands,13.8,5.8,8.7,E,50,ESE,NNE,11,22,76,50,MeD,LoW,6,6,Yes,Yes,blue,35.2
4/10/2016,Tuas,0.8,3.6,7.8,W,30,N,WNW,7,15,85,62,mEd,med,6,5,No,No,blue,28.8
4/10/2016,Changi,16.2,6.8,11.1,WNW,28,WSW,W,7,11,44,25,MeD,mED,2,1,Yes,No,white,30.6
4/10/2016,Sentosa,2,5,5.4,WSW,61,N,WSW,15,20,79,51,LOW,LOw,3,4,,Yes,red,27.7
5/10/2016,Changi,0,8,11.9,W,30,W,WSW,9,9,35,24,Med,meD,0,1,No,No,red,31
5/10/2016,Woodlands,2.4,6.4,7.7,ESE,37,ESE,ENE,17,20,82,35,MEd,med,7,5,Yes,No,blue,35.4
5/10/2016,Changi,0,8,11.9,W,30,W,WSW,9,9,35,24,Med,meD,0,1,No,No,red,31
5/10/2016,Tuas,0,3,11.7,WNW,28,NNE,WNW,11,13,69,51,MED,meD,1,1,,No,white,28.8
5/10/2016,Sentosa,2.8,4.8,0,N,46,N,NW,17,13,66,50,MeD,meD,7,7,Yes,No,blue,27
5/10/2016,Woodlands,2.4,6.4,7.7,ESE,37,ESE,ENE,17,20,82,35,MEd,med,7,5,Yes,No,blue,35.4
5/10/2016,Changi,0,8,11.9,W,30,W,WSW,9,9,35,24,Med,meD,0,1,No,No,red,31
6/10/2016,Woodlands,0,8,9.3,E,41,ESE,ENE,17,22,40,26,mEd,mEd,6,6,No,No,blue,35.9
6/10/2016,Tuas,0,2.2,6.6,NW,43,NW,NW,13,17,72,63,low,Med,8,6,No,Yes,grey,29.4
6/10/2016,Changi,0,7.8,11.5,W,19,WSW,ENE,7,11,29,25,hIgH,hIgH,0,0,,No,blue,31.1
6/10/2016,Sentosa,0,1.6,10.9,N,46,N,NNW,13,20,71,34,Med,mED,3,5,No,No,white,30
7/10/2016,Changi,0,7.2,11.3,ENE,24,SSW,NE,6,13,42,20,hIGh,HIGh,0,1,No,No,white,31.1
7/10/2016,Tuas,1.2,3,8.7,WNW,37,N,NW,13,17,83,56,mEd,MEd,6,6,Yes,Yes,blue,30.5
7/10/2016,Sentosa,0,10,0,NNW,48,N,W,22,6,43,42,MEd,meD,7,7,No,No,white,29.9
7/10/2016,Woodlands,0,8,11,E,44,ENE,N,30,24,60,31,MeD,MeD,4,2,No,No,white,36.4
8/10/2016,Woodlands,0,8,11.5,E,50,ENE,N,24,15,64,16,MeD,MeD,1,1,No,Yes,grey,36.6
8/10/2016,Woodlands,0,8,11.5,E,50,ENE,N,24,15,64,16,MeD,MeD,1,1,No,Yes,grey,36.6
8/10/2016,Changi,0,7,11,WNW,24,,NE,0,9,48,44,meD,MED,7,5,No,No,red,32.1
8/10/2016,Sentosa,0,2.4,11,S,28,SW,SSW,7,15,78,54,hIgH,hIgH,6,1,No,No,white,27.4
8/10/2016,Tuas,9,5.4,1.9,W,44,NNW,WNW,9,17,91,71,lOw,mEd,7,8,Yes,Yes,grey,29.3
9/10/2016,Changi,0,5,6.9,ESE,33,SE,ESE,9,11,58,57,mEd,hIGh,4,7,No,No,blue,31.2
9/10/2016,Tuas,5.2,3,-6.7,SW,44,SW,WSW,19,22,71,44,mED,hIgH,4,2,Yes,No,white,28.6
9/10/2016,Woodlands,5.4,10.4,11.2,NE,56,E,N,7,24,66,35,meD,med,4,2,,No,blue,35
9/10/2016,Sentosa,0,5.8,2.2,N,80,NNE,N,24,39,53,36,LOW,loW,8,7,,No,red,28.6
10/10/2016,Woodlands,0,7.2,10.5,NW,31,ENE,NNW,11,19,63,58,MED,MED,1,2,,Yes,blue,35.3
10/10/2016,Changi,0,7.8,10.2,ENE,26,S,NNE,4,9,53,52,MED,MEd,1,0,No,No,red,31.4
10/10/2016,Woodlands,0,7.2,10.5,NW,31,ENE,NNW,11,19,63,58,MED,MED,1,2,,Yes,blue,35.3
10/10/2016,Tuas,0,4.4,11.7,SSW,35,E,SSW,9,17,56,48,HIgh,hIgH,1,0,,No,blue,27.6
10/10/2016,Sentosa,0.8,5.6,5.9,WNW,48,NNW,WSW,15,17,50,55,Low,MeD,7,2,No,Yes,white,28.2
11/10/2016,Woodlands,4.6,6.6,10,SSW,46,N,WNW,7,22,68,55,Med,mED,2,5,Yes,Yes,white,35.2
11/10/2016,Tuas,0,5,11.8,NE,31,E,ENE,9,9,54,29,hiGh,HiGh,0,0,No,No,blue,29.5
11/10/2016,Changi,0,16,-10.7,ESE,33,NNW,E,4,19,56,59,lOw,med,1,3,,No,red,32.3
11/10/2016,Sentosa,1.4,4.4,7.7,WNW,33,W,S,13,13,63,64,MEd,Med,1,5,Yes,No,white,26.4
12/10/2016,Woodlands,12.2,4.6,10.1,SE,56,SSE,NNW,9,22,72,47,mED,lOW,2,2,,Yes,blue,35.5
12/10/2016,Sentosa,0,4.8,2.2,S,39,NW,S,13,13,70,88,MED,mEd,7,8,No,Yes,blue,27.2
12/10/2016,Changi,0,8,8.2,E,26,ESE,ENE,7,11,53,53,meD,mEd,7,3,No,No,blue,31
12/10/2016,Tuas,0,6.4,-11.8,NE,37,NE,NNE,20,11,30,15,MEd,MED,0,0,No,No,white,32.5
13/10/2016,Tuas,0,7,11.7,SW,31,WNW,W,9,13,75,60,mEd,meD,3,2,No,No,red,29.7
13/10/2016,Sentosa,4.2,3.4,11.8,S,35,SE,SSW,9,17,55,48,HigH,High,5,1,Yes,No,red,26.1
13/10/2016,Woodlands,2,8.8,9,NW,35,SE,NW,7,26,69,60,MED,lOW,2,2,Yes,No,white,34.9
13/10/2016,Changi,0,,8.9,SE,37,WSW,SE,6,17,50,50,MED,meD,1,2,No,No,red,31
14/10/2016,Woodlands,0,6,9.9,NNW,35,NE,NNW,15,22,64,51,med,LOw,3,2,,No,white,35.4
14/10/2016,Tuas,0.6,3.4,8.6,W,43,W,WNW,17,19,62,49,med,mED,7,7,,Yes,red,30.1
14/10/2016,Changi,0,,9.2,E,35,SSE,E,17,19,46,41,HiGH,High,3,3,No,No,blue,30
14/10/2016,Woodlands,0,6,9.9,NNW,35,NE,NNW,15,22,64,51,med,LOw,3,2,,No,white,35.4
14/10/2016,Sentosa,0.2,4.4,12,N,41,NNE,N,9,19,73,34,HIgh,high,1,1,No,No,red,27.7
15/10/2016,Tuas,4.8,5.2,8.1,WSW,54,SW,SW,19,22,63,49,MEd,mED,7,3,Yes,Yes,blue,27.7
15/10/2016,Woodlands,0,7.6,11,NNW,39,NE,N,13,26,55,50,meD,loW,4,1,No,No,blue,35.2
15/10/2016,Changi,0,10.2,11.6,ENE,30,ESE,ENE,6,13,45,40,HIgh,hIgH,3,2,No,No,grey,30
15/10/2016,Sentosa,0,7.6,8.9,N,59,NNW,N,26,31,48,32,med,Med,7,7,No,No,grey,29.3
16/10/2016,Woodlands,0,7.4,10,NW,35,ESE,NNW,9,20,61,50,MEd,mED,4,5,No,No,red,35.3
16/10/2016,Sentosa,0,11.6,0.8,N,57,N,S,26,11,49,60,lOW,Low,8,8,,Yes,blue,30.9
16/10/2016,Tuas,1.4,5.4,11,SW,35,S,SW,11,19,50,51,HigH,hiGH,2,1,,No,white,27.6
16/10/2016,Changi,0,6.2,11.8,NE,33,WNW,NE,6,15,48,39,MeD,med,1,3,No,No,red,30.2
16/10/2016,Changi,0,6.2,11.8,NE,33,WNW,NE,6,15,48,39,MeD,med,1,3,No,No,red,30.2
17/10/2016,Tuas,0,4.4,6.6,SW,33,SSE,SW,11,19,61,58,HIgH,HiGH,7,7,No,No,grey,28
17/10/2016,Sentosa,9.8,2.2,9.4,NNW,39,WNW,W,9,13,69,36,low,LOw,1,6,Yes,No,white,27.9
17/10/2016,Woodlands,0,7.4,11.5,NNE,39,NNE,NE,24,20,59,34,LoW,LOW,1,1,,No,white,35.8
17/10/2016,Changi,0,9,7.5,NS,59,NNW,NNE,9,13,49,54,med,mEd,6,7,No,Yes,blue,32.2
18/10/2016,Changi,10.8,9.8,12.6,WSW,22,S,ENE,6,11,38,34,MEd,Med,1,1,Yes,No,blue,30.3
18/10/2016,Woodlands,0,8,7.8,NNE,39,NE,NNE,15,28,66,48,MED,mEd,5,3,No,No,blue,35.8
18/10/2016,Sentosa,1,5.6,4.7,SSW,41,WNW,WSW,13,17,70,49,low,MED,6,7,No,Yes,grey,27.3
18/10/2016,Tuas,0,4,11.9,SSW,31,E,SSW,13,17,55,48,hIGh,HiGh,1,2,No,No,white,28.9
19/10/2016,Woodlands,0,6.2,8.9,SSE,44,ENE,WNW,13,13,62,73,Med,LOw,3,3,No,Yes,red,35.9
19/10/2016,Tuas,0,6,-10.1,SW,37,S,SW,9,19,61,57,Med,MeD,7,6,No,Yes,red,27.7
19/10/2016,Changi,0,6.2,12.1,NE,24,SW,ENE,4,15,41,38,MEd,MEd,1,3,No,No,white,31.6
19/10/2016,Sentosa,2.6,3.6,10.4,NNW,26,WNW,S,9,13,60,49,mEd,hIgh,1,5,,No,blue,26.8
20/10/2016,Sentosa,0,4.8,12.3,N,59,N,N,22,28,42,38,MEd,meD,1,1,No,No,white,27.9
20/10/2016,Changi,0,6.2,9.3,E,31,,ENE,0,13,53,62,MED,HIgH,5,5,,No,blue,31.5
20/10/2016,Woodlands,17.4,7,6.9,SE,43,ESE,S,9,20,65,77,Med,Low,8,6,Yes,Yes,blue,35.2
20/10/2016,Tuas,2.6,4.8,12,SW,43,SSE,SW,15,24,52,46,mEd,higH,3,4,Yes,No,red,28.3
20/10/2016,Sentosa,0,4.8,12.3,N,59,N,N,22,28,42,38,MEd,meD,1,1,No,No,white,27.9
21/10/2016,Sentosa,0,12.2,0.1,N,59,N,SSW,28,9,47,94,loW,MEd,7,8,No,Yes,grey,28.9
21/10/2016,Tuas,0,5.4,12,SW,31,E,SE,15,7,46,28,hIgH,HIgH,0,0,No,No,red,28.2
21/10/2016,Changi,0,5.8,12,NE,26,NNE,NE,9,11,54,52,HiGh,med,2,4,No,No,red,31.7
21/10/2016,Woodlands,5.2,2.8,8.6,E,44,ESE,NE,9,22,68,43,mEd,Med,4,3,Yes,Yes,red,35.5
22/10/2016,Woodlands,23.6,9.2,0,ENE,41,E,SE,24,24,88,79,meD,meD,8,8,Yes,No,white,33.4
22/10/2016,Sentosa,16.4,2.2,5.2,EW,57,W,SSW,13,26,68,73,MED,High,6,7,,Yes,white,25.8
22/10/2016,Changi,0,9.2,8.1,ENE,31,N,NE,9,9,52,62,MeD,med,6,7,No,Yes,grey,32.2
22/10/2016,Tuas,0,4.8,-12,ENE,37,ENE,NE,17,13,34,14,higH,meD,0,0,No,No,white,30.3
23/10/2016,Sentosa,8.8,5.6,6,SSW,37,WSW,SSW,7,20,86,53,hIgh,HiGh,7,7,Yes,No,red,26.3
23/10/2016,Tuas,0,8.8,12.5,WSW,31,W,WSW,7,13,27,19,MED,Med,0,0,No,No,blue,30.7
23/10/2016,Changi,3,7.2,0.1,W,26,WSW,WSW,7,4,55,36,MED,Med,6,7,Yes,No,blue,29.9
23/10/2016,Woodlands,0.4,2.6,11.4,SE,43,SE,E,31,17,64,45,MEd,mED,6,6,No,No,blue,34.9
24/10/2016,Tuas,0,6.6,10.6,SW,37,SW,SW,11,19,64,56,MEd,meD,5,6,No,No,white,28.9
24/10/2016,Woodlands,0,7.2,-11.5,ESE,39,ENE,W,20,28,60,32,MED,lOW,1,1,No,No,red,35.7
24/10/2016,Changi,0,6.2,12.4,NE,24,S,NE,6,9,46,38,MEd,Med,2,1,No,No,blue,30.1
24/10/2016,Sentosa,0.4,2.4,7.9,SSW,26,SSW,SSW,6,11,66,58,HigH,hIGH,7,7,,No,red,27.4
25/10/2016,Sentosa,0.2,6,8.4,N,57,N,N,19,28,52,37,mED,mEd,6,6,No,No,red,29.6
25/10/2016,Woodlands,0,7.6,9.2,NW,33,ENE,NNW,7,22,72,59,MEd,meD,6,3,No,Yes,blue,35.3
25/10/2016,Changi,0,6.6,12.3,SE,33,NNW,NE,6,11,48,39,MEd,MEd,1,1,,No,red,31.1
25/10/2016,Tuas,0,4.8,10.3,WSW,35,SSE,WSW,6,17,51,62,MED,meD,7,7,No,No,white,28.3
26/10/2016,Tuas,0,4.4,-11.5,SW,31,E,WSW,6,13,63,47,mEd,mEd,5,1,No,No,white,28.4
26/10/2016,Changi,0,8,12.2,NE,31,N,NE,7,13,46,54,MEd,MeD,1,1,No,No,red,31.5
26/10/2016,Sentosa,0,7.2,1.5,N,33,W,S,9,17,67,92,lOW,MED,7,8,No,No,white,29.5
26/10/2016,Woodlands,8.2,6.8,7.5,ESE,56,ESE,NE,7,15,80,64,med,meD,4,4,,Yes,blue,34.7
27/10/2016,Sentosa,0.2,1.8,10.5,SSW,41,SSE,SSW,15,20,61,53,MEd,high,6,4,No,No,blue,27.1
27/10/2016,Tuas,0,4,-11.8,SSW,39,S,SSW,13,19,59,48,mED,mEd,3,1,,No,grey,28.7
27/10/2016,Woodlands,18.2,6,7.1,ESE,35,NE,NNW,4,22,75,64,Med,MED,2,5,,Yes,red,34.7
27/10/2016,Woodlands,18.2,6,7.1,ESE,35,NE,NNW,4,22,75,64,Med,MED,2,5,,Yes,red,34.7
27/10/2016,Changi,0,10.4,11.6,ENE,26,NW,NE,7,9,51,48,mEd,mED,5,2,No,No,grey,32.2
28/10/2016,Tuas,0,6.4,12.2,SSW,33,SW,SW,15,20,55,43,med,MEd,0,1,No,Yes,blue,28.8
28/10/2016,Woodlands,6,5.8,4.4,NW,35,WNW,WNW,9,24,66,68,MED,LOw,7,7,Yes,No,blue,35.4
28/10/2016,Sentosa,0,5.6,12.5,SW,31,SW,SSW,2,11,72,54,meD,MeD,6,6,No,No,blue,26.5
28/10/2016,Changi,0,8,-10.2,NE,26,SSE,NNE,4,11,54,44,MeD,Med,3,4,No,No,grey,32.3
29/10/2016,Changi,0,6.6,10.5,E,28,NE,ENE,7,13,49,51,meD,meD,5,5,No,No,red,32.4
29/10/2016,Woodlands,0.8,3.4,10.5,NW,33,WSW,WNW,11,28,69,60,MeD,LOW,3,2,,No,white,35.5
29/10/2016,Sentosa,0,4.6,9.5,N,37,NW,NNE,2,19,81,27,mEd,MEd,7,1,No,No,grey,29.5
29/10/2016,Tuas,1.4,6,8.4,SW,50,W,WSW,13,20,77,51,MeD,mEd,7,7,Yes,Yes,grey,29.5
30/10/2016,Changi,0,8,12.3,ENE,31,NE,NE,7,9,52,45,mEd,Med,3,2,,No,white,32
30/10/2016,Woodlands,0.8,5.4,9,N,31,WNW,NNW,11,15,62,53,mEd,lOw,3,1,No,No,grey,35.6
30/10/2016,Sentosa,0,7,-7.1,NW,57,N,WNW,19,20,59,30,lOw,lOW,3,7,No,Yes,blue,30.9
30/10/2016,Changi,0,8,12.3,ENE,31,NE,NE,7,9,52,45,mEd,Med,3,2,,No,white,32
30/10/2016,Tuas,3,4.8,12.1,SSW,37,SSE,SW,15,22,42,44,HIgH,HIGH,1,0,,No,red,28.3
31/10/2016,Tuas,0,5.4,12.2,SW,44,SE,SW,13,20,53,48,HIGH,mED,0,1,No,No,red,28.8
31/10/2016,Sentosa,1.8,9.8,9.5,NW,44,WNW,W,15,11,54,56,MeD,med,3,6,Yes,No,blue,27.1
31/10/2016,Tuas,0,5.4,12.2,SW,44,SE,SW,13,20,53,48,HIGH,mED,0,1,No,No,red,28.8
31/10/2016,Woodlands,0,8.4,-10,NNW,33,NW,NW,9,19,62,55,mEd,lOw,4,3,,No,blue,35.6
31/10/2016,Changi,0,8.8,5.3,E,22,WNW,NE,6,9,61,60,med,mEd,7,3,No,Yes,grey,32.8
1/11/2016,Sentosa,0.4,4.6,8.7,NNW,35,NW,WSW,11,11,53,45,MED,Med,2,7,,No,red,27.7
1/11/2016,Changi,1.4,5.2,2.4,SE,17,SSW,NE,2,7,78,88,Med,lOW,7,6,Yes,Yes,grey,32.5
1/11/2016,Tuas,0,7.2,12.4,SW,31,ESE,SSW,11,17,50,45,MEd,Med,0,0,No,No,white,30
1/11/2016,Tuas,0,7.2,12.4,SW,31,ESE,SSW,11,17,50,45,MEd,Med,0,0,No,No,white,30
1/11/2016,Woodlands,0,6.6,5.5,SSW,52,NW,E,13,11,69,84,LOW,Low,5,7,No,Yes,blue,36
2/11/2016,Changi,1.2,2.8,12.5,,,S,ENE,6,13,33,32,med,meD,1,1,,No,red,31.2
2/11/2016,Sentosa,0.4,4.2,6.7,WNW,30,WSW,NW,11,7,60,51,mED,meD,7,6,No,No,blue,27.8
2/11/2016,Woodlands,2.2,5.6,9.7,SSW,46,S,NW,17,20,67,56,loW,Low,6,5,Yes,No,white,35.8
2/11/2016,Tuas,0,7.4,12.5,SSW,33,E,SW,7,15,45,30,MEd,MEd,0,1,,No,white,31.5
3/11/2016,Woodlands,0,7.8,9.9,NW,35,NE,NW,9,22,67,53,loW,low,2,6,No,No,red,35.7
